序号,签单年份,项目规模,金额W,实际毛利率,预计毛利率,实际-预计,签约方式,区域,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56
728.0,2023.0,小型项目,20.0,0.51,0.9,-0.39,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
729.0,2023.0,微型项目,0.6,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
730.0,2023.0,微型项目,1.6,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
731.0,2023.0,微型项目,1.02,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
732.0,2023.0,小型项目,19.0,0.97,0.7105,0.25949999999999995,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
733.0,2023.0,微型项目,9.0,0.47,0.7181,-0.2481,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
734.0,2023.0,微型项目,3.6,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
735.0,2023.0,小型项目,19.7,0.89,0.8255,0.0645,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
736.0,2023.0,小型项目,28.9,0.61,0.6401,-0.030100000000000016,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
737.0,2023.0,中型项目,70.0,0.69,0.755,-0.06500000000000006,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
738.0,2023.0,小型项目,28.0,0.95,0.6743,0.27569999999999995,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
739.0,2023.0,小型项目,18.0,0.91,0.9382,-0.028200000000000003,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
740.0,2023.0,中型项目,40.0,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
741.0,2023.0,小型项目,22.5,0.96,0.8844,0.0756,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
742.0,2023.0,微型项目,5.0,0.81,0.916,-0.10599999999999998,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
743.0,2023.0,微型项目,1.0,0.85,0.72,0.13,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
744.0,2023.0,中型项目,95.0,0.75,0.8512,-0.10119999999999996,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
745.0,2023.0,微型项目,8.0,0.97,0.9725,-0.0025000000000000577,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
746.0,2023.0,微型项目,4.5,0.42,0.4222,-0.0022000000000000353,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
747.0,2023.0,微型项目,1.2,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
748.0,2023.0,微型项目,6.0,0.89,0.895,-0.0050000000000000044,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
749.0,2023.0,中型项目,58.74,0.73,0.1828,0.5472,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
750.0,2023.0,微型项目,2.0,0.97,0.72,0.25,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
751.0,2023.0,中型项目,40.0,0.74,0.8602,-0.12019999999999997,代理商,西北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
752.0,2023.0,微型项目,1.2,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
753.0,2023.0,大型项目,125.0,0.84,0.8222,0.017799999999999927,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
754.0,2023.0,小型项目,21.5,0.95,0.9246,0.025399999999999978,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
755.0,2023.0,微型项目,0.87,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
756.0,2023.0,微型项目,1.5,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
757.0,2023.0,微型项目,4.5,0.97,0.9067,0.06330000000000002,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
758.0,2023.0,中型项目,36.0,0.73,0.8081,-0.07810000000000006,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
759.0,2023.0,微型项目,3.0,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
760.0,2023.0,微型项目,3.0,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
761.0,2023.0,微型项目,2.35,0.97,0.8468,0.12319999999999998,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
762.0,2023.0,微型项目,7.0,0.93,0.85,0.08000000000000007,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
763.0,2023.0,微型项目,4.76,0.97,0.8529,0.11709999999999998,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
764.0,2023.0,小型项目,15.0,0.92,0.9154,0.0046000000000000485,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765.0,2023.0,微型项目,9.0,0.96,1.0,-0.040000000000000036,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
766.0,2023.0,微型项目,5.8,0.71,0.6897,0.020299999999999985,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
767.0,2023.0,中型项目,60.8,0.77,0.6524,0.11760000000000004,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
768.0,2023.0,中型项目,49.0,0.95,0.9571,-0.007099999999999995,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
769.0,2023.0,微型项目,2.7,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
770.0,2023.0,小型项目,21.0,0.71,0.8095,-0.09950000000000003,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
771.0,2023.0,微型项目,1.9,0.97,1.0,-0.030000000000000027,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
772.0,2023.0,中型项目,80.0,0.55,0.789,-0.239,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
773.0,2023.0,中型项目,45.5,0.74,0.8066,-0.06659999999999999,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
774.0,2023.0,微型项目,2.6,0.96,1.0,-0.040000000000000036,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
775.0,2023.0,微型项目,9.0,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
776.0,2023.0,小型项目,18.0,0.96,0.9345,0.025499999999999967,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
777.0,2023.0,小型项目,25.0,0.94,0.848,0.09199999999999997,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
778.0,2023.0,中型项目,43.0,0.84,0.8143,0.025699999999999945,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
779.0,2023.0,微型项目,3.7,0.97,0.9243,0.04569999999999996,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
780.0,2023.0,小型项目,12.8,0.95,0.9772,-0.027200000000000002,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781.0,2023.0,小型项目,14.84,0.88,0.8483,0.03169999999999995,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
782.0,2023.0,大型项目,124.0,0.74,0.5841,0.15590000000000004,直签,西北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
783.0,2023.0,中型项目,96.0,0.86,0.8203,0.03969999999999996,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
784.0,2023.0,小型项目,20.68,0.67,0.7485,-0.07850000000000001,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
785.0,2023.0,中型项目,43.0,0.48,-0.0047,0.48469999999999996,直签,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
786.0,2023.0,中型项目,78.0,0.86,0.9013,-0.0413,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
787.0,2023.0,大型项目,130.0,0.97,0.96,0.010000000000000009,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
788.0,2023.0,大型项目,130.7,0.93,0.9222,0.007800000000000029,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
789.0,2023.0,微型项目,2.24,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
790.0,2023.0,微型项目,0.7,0.97,0.6,0.37,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
791.0,2023.0,微型项目,2.0,0.97,0.86,0.10999999999999999,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
792.0,2023.0,小型项目,23.0,0.92,0.887,0.03300000000000003,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
793.0,2023.0,中型项目,85.14,0.76,0.3649,0.3951,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
794.0,2023.0,小型项目,20.0,0.72,0.77,-0.050000000000000044,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
795.0,2023.0,微型项目,2.5,0.45,0.776,-0.326,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
796.0,2023.0,中型项目,39.5,0.96,0.9215,0.03849999999999998,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
797.0,2023.0,微型项目,1.65,0.9,0.8667,0.033299999999999996,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
798.0,2023.0,微型项目,5.0,0.97,0.944,0.026000000000000023,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
799.0,2023.0,微型项目,7.0,0.97,1.0,-0.030000000000000027,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
800.0,2023.0,中型项目,90.0,0.52,0.6391,-0.11909999999999998,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
801.0,2023.0,微型项目,1.8,0.97,0.9222,0.047799999999999954,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
802.0,2023.0,微型项目,6.65,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
803.0,2023.0,微型项目,7.0,0.97,0.89,0.07999999999999996,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
804.0,2023.0,中型项目,53.0,0.84,0.833,0.007000000000000006,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
805.0,2023.0,中型项目,30.35,0.72,0.743,-0.02300000000000002,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
806.0,2023.0,微型项目,4.5,0.97,0.8222,0.14779999999999993,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
807.0,2023.0,中型项目,50.0,0.72,0.766,-0.04600000000000004,代理商,华中,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
808.0,2023.0,微型项目,1.4,0.97,1.0,-0.030000000000000027,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
809.0,2023.0,小型项目,21.5,0.62,0.6444,-0.024399999999999977,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
810.0,2023.0,小型项目,29.0,0.81,0.8748,-0.06479999999999997,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
811.0,2023.0,小型项目,18.75,0.45,-0.0667,0.5167,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
812.0,2023.0,小型项目,17.86,0.72,0.776,-0.05600000000000005,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
813.0,2023.0,小型项目,24.0,0.85,0.9,-0.050000000000000044,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
814.0,2023.0,微型项目,5.7,0.96,0.9067,0.053300000000000014,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
815.0,2023.0,中型项目,35.0,0.95,0.4222,0.5277999999999999,代理商,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
816.0,2023.0,小型项目,25.5,-0.61,0.4348,-1.0448,代理商,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
817.0,2023.0,微型项目,0.8,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
818.0,2023.0,微型项目,5.0,0.97,0.916,0.05399999999999994,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
819.0,2023.0,中型项目,59.5,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
820.0,2023.0,小型项目,21.9,0.87,0.6804,0.1896,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
821.0,2023.0,微型项目,2.5,0.97,0.888,0.08199999999999996,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
822.0,2023.0,微型项目,2.3,0.97,1.0,-0.030000000000000027,代理商,西北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
823.0,2023.0,微型项目,5.47,0.95,1.0,-0.050000000000000044,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
824.0,2023.0,微型项目,2.85,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
825.0,2023.0,微型项目,2.7,0.97,0.8444,0.12559999999999993,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
826.0,2023.0,微型项目,10.0,0.89,0.912,-0.02200000000000002,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
827.0,2023.0,微型项目,1.1,0.97,0.8727,0.09729999999999994,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
828.0,2023.0,小型项目,20.0,0.82,0.87,-0.050000000000000044,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
829.0,2023.0,微型项目,1.05,0.97,0.8667,0.10329999999999995,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
830.0,2023.0,微型项目,3.28,0.96,1.0,-0.040000000000000036,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
831.0,2023.0,微型项目,1.28,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
832.0,2023.0,微型项目,4.5,0.92,0.9067,0.01330000000000009,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
833.0,2023.0,微型项目,8.8,0.97,1.0,-0.030000000000000027,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
834.0,2023.0,超大型项目,322.6,0.69,0.8338,-0.14380000000000004,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
835.0,2023.0,微型项目,4.862,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
836.0,2023.0,中型项目,35.0,0.92,0.8857,0.0343,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
837.0,2023.0,中型项目,46.0,0.82,0.7705,0.04949999999999999,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
838.0,2023.0,小型项目,14.5,0.92,0.3931,0.5269,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
839.0,2023.0,微型项目,3.0,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
840.0,2023.0,微型项目,1.28,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
841.0,2023.0,微型项目,3.0,0.97,0.7333,0.23670000000000002,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
842.0,2023.0,微型项目,0.5,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
843.0,2023.0,微型项目,0.9,0.97,1.0,-0.030000000000000027,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
844.0,2023.0,微型项目,1.2,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
845.0,2023.0,微型项目,3.36,0.97,1.0,-0.030000000000000027,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
846.0,2023.0,微型项目,1.0,0.97,0.78,0.18999999999999995,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
847.0,2023.0,微型项目,0.9,0.97,1.0,-0.030000000000000027,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
848.0,2023.0,中型项目,34.0,0.71,0.7206,-0.010600000000000054,代理商,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
849.0,2023.0,微型项目,1.0,0.97,0.89,0.07999999999999996,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
850.0,2023.0,大型项目,149.0,0.95,0.9141,0.03589999999999993,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
851.0,2023.0,微型项目,8.88,0.92,0.7883,0.13170000000000004,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
852.0,2023.0,微型项目,2.64,0.24,0.1742,0.0658,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
853.0,2023.0,微型项目,7.0,0.74,0.55,0.18999999999999995,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
854.0,2023.0,微型项目,2.0,0.97,1.0,-0.030000000000000027,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
855.0,2023.0,中型项目,32.0,0.81,0.7813,0.02870000000000006,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
856.0,2023.0,微型项目,5.72,0.97,0.8042,0.16579999999999995,直签,西南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
857.0,2023.0,微型项目,4.0,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
858.0,2023.0,中型项目,47.0,0.74,0.7286,0.011399999999999966,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
859.0,2023.0,微型项目,9.6,0.96,0.907,0.052999999999999936,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
860.0,2023.0,微型项目,2.28,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
861.0,2023.0,微型项目,9.75,0.96,0.9432,0.016799999999999926,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
862.0,2023.0,中型项目,75.72,0.75,0.7197,0.030299999999999994,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
863.0,2023.0,小型项目,10.86,0.88,0.8435,0.03649999999999998,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
864.0,2023.0,小型项目,27.0,0.97,0.7185,0.25149999999999995,直签,西北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
865.0,2023.0,中型项目,38.0,0.96,0.944,0.016000000000000014,直签,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
866.0,2023.0,微型项目,1.43,0.97,0.9231,0.04689999999999994,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
867.0,2023.0,微型项目,3.6,0.97,0.8833,0.0867,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
868.0,2023.0,微型项目,0.78,0.97,1.0,-0.030000000000000027,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
869.0,2023.0,微型项目,5.0,0.86,0.846,0.014000000000000012,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
870.0,2023.0,中型项目,68.5,0.95,0.9532,-0.0032000000000000917,代理商,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
871.0,2023.0,微型项目,4.998,0.97,0.86,0.10999999999999999,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
872.0,2023.0,微型项目,1.4,0.97,1.0,-0.030000000000000027,直签,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
873.0,2023.0,微型项目,1.05,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
874.0,2023.0,微型项目,1.2,0.97,1.0,-0.030000000000000027,代理商,华北,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
875.0,2023.0,小型项目,11.94,0.97,0.9414,0.02859999999999996,直签,华南,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
876.0,2023.0,微型项目,3.15,0.97,0.8603,0.10970000000000002,代理商,华东,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
